player_id,name,date_of_birth
221968,Kosuke Kinoshita,1994-10-03
223367,Fredrik Aursnes,1995-12-10
223722,Simón Colina,1995-02-07
225095,Rui Moreira,1996-05-31
225393,Alex Gogic,1994-04-13
226014,Sergiy Chenbay,1992-11-06
226276,Najib Gandi,1994-06-23
226410,Per Kristian Bratveit,1996-02-15
227961,Jaime Mata,1988-10-24
229817,Ali Sowe,1994-06-14
230409,Yevgen Neplyakh,1992-05-11
230495,Michel Gerritsen Mulkes,1991-07-23
230921,Mortadha Ben Ouanes,1994-07-02
232593,Nikolaos Anastasopoulos,1993-02-01
233789,Okacha Hamzaoui,1990-11-29
234249,Federico Andrada,1994-03-03
234449,Fabrice Fokobo,1994-01-25
234729,Eduard Baychora,1992-02-04
234880,Lorenzo Andrenacci,1995-01-02
235344,Igor Obukhov,1996-05-29
235610,Káká,1992-10-06
235964,Ibrahim Moro,1993-11-10
236964,Mamadou Diawara,1989-07-26
237426,Milan Massop,1993-12-01
238199,Hayrullah Akyüz,1993-10-02
238654,Jaime Báez,1995-04-25
238865,Eddy Israfilov,1992-08-02
238980,Andrea Palazzi,1996-02-24
240409,Marco Frison,1995-03-24
240786,Riccardo Gagliolo,1990-04-28
240799,Daniele Borra,1995-07-28
240941,Josip Condric,1993-08-27
241076,Emmanuel Gyasi,1994-01-11
241641,Bernardo Silva,1994-08-10
241687,Andriy Mishchenko,1991-04-07
241900,Mailó,1992-01-10
242606,Josh Cullen,1996-04-07
242668,Paschalis Staikos,1996-02-08
243589,Josh Onomah,1997-04-27
243779,Adriano Castanheira,1993-04-07
244133,Armen Manucharyan,1995-02-03
244220,Adebayo Azeez,1994-01-08
244258,Dmytro Lyakh,1994-05-23
244263,Aidan Nesbitt,1997-02-05
245585,Reece James,1993-11-07
246616,Daniel Vadillo,1993-05-06
248333,Simone Rosso,1995-11-10
248934,Valeriy Luchkevych,1996-01-11
249538,Amarildo Gjoka,1997-06-03
250138,Gilles Dewaele,1996-02-13
250160,Dmytro Polyuganych,1996-06-02
250209,Aleksandar Stankovic,1995-05-25
250870,Seny Dieng,1994-11-23
251107,Furkan Ünver,1997-01-30
251848,Iñigo Córdoba,1997-03-13
251888,Mario Rodríguez,1997-03-03
251930,Jorge Félix,1991-08-22
252636,Musefiu Ashiru,1994-06-26
253206,Andreas Maxsö,1994-03-18
253290,Karol Angielski,1996-03-20
253839,Álvaro Medrán,1994-03-15
253892,Ian González,1993-02-11
254254,Malick Evouna,1992-11-28
254340,Nikolaos Golias,1993-07-29
255220,Romain Philippoteaux,1988-03-02
255468,Adam Andersson,1996-11-11
255496,Asier Etxaburu,1994-04-07
255686,Antonis Papasavvas,1995-03-20
255731,Wes Burns,1994-11-23
255916,DeAndre Yedlin,1993-07-09
256139,Ablaye Faye,1994-04-10
256423,Paraskevas Zannias,1993-06-05
256567,Aleksandar Jovanovic,1992-12-06
256669,Nicolae Milinceanu,1992-08-01
257388,Wilson Manafá,1994-07-23
257786,Metin Sevinc,1994-06-14
258511,Michael Breij,1997-01-15
259275,Anthony de Freitas,1994-05-10
259350,Chang-hoon Kwon,1994-06-30
260741,Fabry Castro,1992-02-21
260777,Sedrick Kalombo,1995-02-08
260838,Jonas Gemmer,1996-01-31
260846,Asger Sörensen,1996-06-05
261244,Le Tong,1993-04-29
261963,Marin Jakolis,1996-12-26
263804,Pep Biel,1996-09-05
263843,Matías Nahuel,1996-11-22
263963,Aleksandr Zuev,1996-06-26
265072,Simone Auriletto,1998-12-30
265454,Vladimir Stojković,1996-10-04
265625,Ajdin Hrustic,1996-07-05
265879,Tomas Brecka,1994-05-12
266487,Gregory Mahau,1994-05-09
266615,Daniel Granli,1994-05-01
267911,Franco Mazurek,1993-09-24
268383,Samuel Villa,1994-09-16
268555,Harrison Manzala,1994-03-06
268708,Adrián Saballs,1995-07-07
269171,Gökhan Gül,1998-07-17
270646,Alexis Busin,1995-09-07
270678,Victor Rousseau,1992-07-09
270999,Dimitrios Angelidis,1993-05-18
271098,Philip Zinckernagel,1994-12-16
272934,Artem Nedolya,1993-10-20
273054,Vincent Vermeij,1994-08-09
275361,Karim Azamoum,1990-01-17
276586,Josimar Quintero,1997-02-03
276896,Samuel Gigot,1993-10-12
277242,Jorn Brondeel,1993-09-07
278515,Jeremy de Graaf,1990-01-25
278531,Sebastiano Luperto,1996-09-06
278958,Brian Jacobs,1995-03-30
280039,Marco Soprano,1996-01-25
280762,Robson,1994-02-14
282644,Sergey Serchenkov,1997-01-01
282724,Adrián Guerrero,1998-01-28
283067,Davide Mansi,1996-01-18
283602,Lautaro Rinaldi,1993-12-30
283735,Mattia Zaccagni,1995-06-16
284430,Aarón Escandell,1995-09-27
284636,Giovanni Sbrissa,1996-09-25
284875,Callum Crane,1996-03-08
285064,Aleksandr Yushin,1995-04-04
286373,Alhassane Soumah,1996-03-02
286849,Jordi Calavera,1995-08-02
287178,Rubén Sánchez,1994-11-25
287307,Alessandro Mastalli,1996-02-07
287315,Fran Morante,1992-06-28
287638,Leonardo Fontanesi,1996-02-20
287688,Janis Cavagna,1995-03-12
288255,Donny van de Beek,1997-04-18
288311,Ibrahim Blati Touré,1994-08-04
288426,Xavier Mous,1995-08-04
288549,Jeppe Brinch,1995-05-08
288570,Davide Mordini,1996-08-03
289472,Mykyta Bezuglyi,1995-08-01
289573,Joel Kalonji-Kalonji,1998-01-04
289855,Brandur Hendriksson,1995-12-19
290366,Estrela,1995-09-22
290532,Saïd Benrahma,1995-08-10
290595,Driss Trichard,1995-03-27
290770,Karim Achahbar,1996-01-03
291007,Felipe Macedo,1994-03-27
291765,Eren Tokat,1993-02-21
291968,Neto,1991-09-02
292396,Valeriy Yurchuk,1990-04-12
292409,Buba,1993-04-23
292545,Murat Ucar,1991-08-01
292722,Pedro Santos,1996-01-18
292749,Fabinho,1994-12-21
293169,Josip Brekalo,1998-06-23
293283,Oskar Buur,1998-03-31
293592,Brandon Borrello,1995-07-25
293648,Daniel Baur,1999-05-06
294340,Gülhan Özdemir,1995-10-03
294798,Nathan,1996-03-13
295060,Koji Miyoshi,1997-03-26
295638,Angelos Karatasios,1997-06-22
295652,James Pearson,1993-01-19
296284,Gianmarco Celeste,1996-08-21
296438,Ioakim Apostolopoulos,1997-07-10
296453,Dimitrios Kapos,1993-08-28
296782,Kuni,1997-10-08
296960,Mehmet Colak,1995-10-22
297002,Izzet Bilyalov,1995-01-13
297277,Aidan Wilson,1999-01-02
297771,Maksim Seregin,1995-05-25
298607,Miguel Olavide,1996-04-05
300158,Evgeniy Nesterenko,1996-06-18
300340,Matej Markovic,1996-07-22
301717,Pepelu Vidal,1995-08-27
304617,Albert Sharipov,1993-04-11
306330,Yassine Meriah,1993-07-02
307308,Volodymyr Shopin,1991-05-09
309180,Jan Mlakar,1998-10-23
309570,Dinu Graur,1994-12-27
310662,Timothy Tillman,1999-01-04
311435,Ferni,1998-04-07
312181,Apostolos Koutoglidis,1997-01-22
312666,Matheus Savio,1997-04-15
312731,Diego Moreno,1996-02-27
312752,Alessio Benedetti,1997-04-07
312879,Ibrahima Gassama,1995-02-05
313359,Alexis Pérez,1994-03-25
313399,Dean van der Sluys,1995-08-29
314398,Jae-sung Lee,1992-08-10
315272,Alpay Kocakli,1998-09-19
315280,Nigel Robertha,1998-02-13
315843,Alessandro Semprini,1998-02-24
315852,Mirko Antonucci,1999-03-11
315858,Gianluigi Donnarumma,1999-02-25
315866,Francesco Pio Russo,1999-03-01
317593,Patrick Joosten,1996-04-14
317735,Julius Kade,1999-05-20
318468,Aleksandr Rudenko,1999-03-15
319143,Ivan Borna Jelic Balta,1992-09-17
319171,Andrea Danzi,1999-02-25
319300,Cian Harries,1997-04-01
319548,Ignat Sabirzyanov,1995-05-13
320145,Enes Subasi,1997-10-01
321065,Edoardo Soleri,1997-10-19
321135,Ibrahim Dresevic,1997-01-24
321161,Conor Quigley,1997-12-04
321934,Silvério,1995-12-26
322073,Isac Lidberg,1998-09-08
322293,Felix Beijmo,1998-01-31
322811,Marion,1991-09-07
323163,Ibrahim Halil Esen,1995-10-30
323241,Halil Polat,1995-08-01
323945,Yan,1998-09-04
324192,Sefa Özdemir,1998-04-24
324806,Jérémy Livolant,1998-01-09
326336,Robbie Ringoet,1997-04-09
326369,Ridwan Gyselinck,1994-06-11
326590,Scott Allardice,1998-03-31
327402,Efkan Bekiroglu,1995-09-14
328354,Santiago Palacios,1991-04-21
329385,Luis Zwick,1994-05-24
330173,Jordan McGregor,1997-03-18
330684,Luis Abram,1996-02-27
330819,Cagatay Yilmaz,2000-01-01
331389,Andrés Tello,1996-09-06
332338,Vashon Neufville,1999-07-18
332341,Todd Cantwell,1998-02-27
333303,Noam Merabti,1996-10-05
333901,Marlon Sündermann,1998-05-16
333913,Gustavo,1994-03-29
334186,Fabian Kunze,1998-06-14
334373,Jhon Fredy Miranda,1997-03-07
334481,Leo Goglichidze,1997-04-29
335209,Kevin Diks,1996-10-06
335996,Luis Klatte,2000-03-01
336003,Patrice Kabuya,2000-01-07
336116,Robin van Iersel,1997-06-16
336331,Franck Evina,2000-07-05
336638,Emiljano Shehu,1998-06-10
336646,Akram Afif,1996-11-18
336724,Yann Rolim,1995-03-15
337152,José Luis Valiente,1991-05-18
337798,Abdu Conté,1998-03-24
337873,David Batista,1989-04-13
337977,Nando García,1994-06-13
338811,Lovette Felicia,1995-08-09
339331,Jasper ter Heide,1999-03-29
339474,Renato Maia,1995-08-09
339896,Kyriakos Mazoulouxis,1997-05-01
340321,Josh Dasilva,1998-10-23
340384,Artem Merkushov,1996-06-07
340448,Kristjan Matosevic,1997-06-05
340728,Jason Kerr,1997-02-06
342684,Jair Oosterlen,1997-04-11
342703,Pieter Bos,1997-02-23
342776,Panagiotis Symelidis,1992-11-03
342911,Dimitrios Oungialidis,1994-10-24
343157,Angelos Zioulis,1995-02-01
343463,Cyle Larin,1995-04-17
344010,Ryan Harrington,1998-10-03
344069,Anton Stach,1998-11-15
344158,Maxime Pélican,1998-05-12
344393,Lumor,1996-08-15
345535,Anton Lazutkin,1994-11-05
345562,Zakaria Naidji,1995-01-19
345577,Carlo Holse,1999-06-02
345590,Jens Odgaard,1999-03-31
345748,Andreas Bruus,1999-01-16
345861,Erik,1995-02-02
346468,Jordan Williams,1999-10-22
347038,Thomas Oude Kotte,1996-03-20
347270,Maksim Grechkin,1996-03-04
348269,Oleksandr Dekhtiarenko,1996-02-13
348520,Vincenzo Plescia,1998-02-18
348601,Mehdi Léris,1998-05-23
348736,Andrea Liotti,1997-02-20
348768,Maks Celic,1996-03-08
349794,Abel Franssen,1997-02-21
349826,Jean,1994-09-26
351624,Ronan Hughes,1998-12-15
351750,Léo Natel,1997-03-14
352558,Marco Ribeiro,1995-01-29
352653,Ömer Faruk Canbirdi,1999-01-07
353213,Platiny,1994-01-02
353796,Giulio Maggiore,1998-03-12
353840,João Cunha,1996-02-04
353934,Yannis Lamgahez,1997-03-11
354352,Frédéric Guilbert,1994-12-24
355104,José Machín,1996-08-14
356117,Onyekachi Silas,1996-06-10
357125,Shahriar Moghanlou,1994-12-21
357149,Paulo Estrela,1999-02-20
357153,Diogo Costa,1999-09-19
357159,Mésaque Djú,1999-03-18
357178,Lorenzo Valeau,1999-03-05
357540,Gustavo Quezada,1997-04-06
357987,Leonardo Stanzani,2000-04-12
358025,Brandon Baiye,2000-12-27
358165,Yordan Osorio,1994-05-10
358212,Franco Soldano,1994-09-14
358422,Daniel Anyembe,1998-07-22
358738,Cristian Tassano,1996-07-23
359692,George Cox,1998-01-14
360140,Majeed Ashimeru,1997-10-10
361082,Jasper Schendelaar,2000-09-02
361270,Muzaffer Kahriman,2000-02-25
361514,Görkem Can,2000-05-04
363220,Matthew McInally,1997-08-02
364138,Marco Meli,2000-02-02
364240,Moussa Wagué,1998-10-04
365258,Angelos Piniotis,1996-04-22
366045,Ablie Jallow,1998-11-14
366068,Mak Varesanovic,1998-08-28
366217,Antonis Stergiakis,1999-03-16
369111,Georgios Tzovaras,1999-11-03
369155,Yuriy Vakulko,1997-11-10
370287,Dmitriy Vorobyev,1997-11-28
370791,Pablo Rosario,1997-01-07
370885,Konstantinos Galanopoulos,1997-12-28
371002,Stipe Radic,2000-06-10
371319,Gabriel Okechukwu,1995-08-26
371320,Mirko Bizzi,1999-08-18
371436,Francisco Sierralta,1997-05-06
372300,Quentin Deboschere,1996-10-30
372776,Harry Robinson,2000-09-26
374253,Mikkel Pedersen,1996-01-07
374882,Alberk Koc,1997-02-15
375019,Victor Van De Wiele,1996-07-08
377117,Stefano Tindo,1997-04-05
378224,Maxime Mignon,1990-08-17
378883,Lino Tempelmann,1999-02-02
379188,Francisco Vera,1994-05-21
379530,Carlos Doncel,1996-12-04
379637,Ruslan Magal,1991-09-24
379977,Andriy Semenko,1993-07-17
380273,Felix Schwarzholz,1999-09-24
380415,Henry Onyekuru,1997-06-05
381625,Dario Zanatta,1997-05-24
381920,Artem Zakharov,1996-06-19
382554,Tyrese Campbell,1999-12-28
385257,Evgeniy Zharikov,1998-06-25
385848,George Edmundson,1997-08-15
386048,Samuel Yohou,1991-08-06
386315,Nathaël Julan,1996-07-19
386574,Fabrizio Caligara,2000-04-12
387143,Dogucan Haspolat,2000-02-11
388165,Yoane Wissa,1996-09-03
388210,Sedat Sahintürk,1996-02-07
389950,Adnan Karabulut,1998-07-10
390132,Renato Ziko,1997-11-16
391004,Jonas Wind,1999-02-07
391409,Filippo Franchi,1998-01-14
392524,Andrea Ciofi,1999-06-28
392655,Bogdan Milovanov,1998-04-19
393487,Shady Oukhadda,1999-01-17
393801,Nicola Danieli,1998-03-26
393922,Louis Poznanski,2001-05-24
394327,Boubacar Kamara,1999-11-23
394850,Gianni Palmese,1999-03-05
394872,Rayyan Baniya,1999-02-18
394906,Charles Traoré,1992-01-01
395237,Maxence Caqueret,2000-02-15
395693,Houssem Aouar,1998-06-30
396286,Ethan Hamilton,1998-10-18
396399,Yevgen Prodanov,1998-01-24
396532,Yevgeniy Smyrnyi,1998-08-18
396563,Ross Graham,2001-02-20
397228,Luca Scordino,2000-02-23
398065,Harvey Barnes,1997-12-09
398073,Achraf Hakimi,1998-11-04
398721,Islamzhan Nasyrov,1998-04-08
398844,Filipp Kondryukov,1997-02-24
399258,Kyle Magennis,1998-08-26
399262,Fraser Murray,1999-05-07
400542,Oliver Olsen,2000-08-13
400545,Christian Tue Jensen,2000-03-09
401884,Ruslan Marushka,1998-08-23
401922,Samuel Chukwueze,1999-05-22
402050,Julian de Blasis,1995-12-07
402925,Giannis Papadopoulos,1998-09-21
404821,Andréa Gambetta,1996-08-13
404845,Vladyslav Naumets,1999-03-07
405191,Kevin Hebbelinck,1996-09-08
405892,Alec Van Hoorenbeeck,1998-12-30
405969,Mark Veenhoven,1998-03-03
406636,Jamie Soule,2000-11-26
408472,Josep Calavera,1999-10-02
409553,Franco Ferrari,1995-08-10
410363,Furgan Polat,1997-01-21
410708,Pascal Struijk,1999-08-11
412092,Gaëtan Paquiez,1994-02-15
412596,Adam Parkes,1999-11-30
412660,Keinan Davis,1998-02-13
412946,Daan Reiziger,2001-06-18
412953,Wouter Burger,2001-02-16
413843,Keven Schlotterbeck,1997-04-28
414162,Yanno Vanwelkenhuysen,1997-03-28
416395,Serghino Sanches,1997-10-18
417228,Danylo Sikan,2001-04-16
417515,Mbaye Seck,1998-11-27
418425,Jaiminho,1997-09-28
418896,Stanislav Sorokin,2000-05-03
419255,Marijan Cavar,1998-02-02
420210,Lutsharel Geertruida,2000-07-18
420219,Vincent Schippers,2001-03-04
420808,George Hirst,1999-02-15
421765,Alessio Riccardi,2001-04-03
422947,Anders Baertelsen,2000-05-09
424121,Pavel Maslov,2000-04-14
424709,Cheick Timite,1997-11-20
425872,Sam Stubbs,1998-11-20
428791,Paulinho,2000-07-15
430280,Hans Nicolussi Caviglia,2000-06-18
431698,Bosko Sutalo,2000-01-01
432112,Aleksandr Chernikov,2000-02-01
432682,Lars Olden Larsen,1998-09-17
432694,Joshua Kitolano,2001-08-03
433984,Sam Beukema,1998-11-17
435497,China,1992-07-07
436063,Turan Tuzlacik,2001-03-02
442703,Ylber Ramadani,1996-04-12
443544,Adam Livingstone,1998-02-22
444380,Youssef El Kachati,1999-11-09
444523,Lucas Paquetá,1997-08-27
445784,Mikhail Tikhonov,1998-07-17
447071,Nauris Petkevicius,2000-02-19
448092,Lukas Krüger,2000-01-20
448844,Carlos Neva,1996-06-12
449351,Andrey Savin,1999-08-30
449722,Egor Golenkov,1999-07-07
450854,Innes Cameron,2000-08-22
451245,Daniil Markov,2001-01-01
451276,Dominik Szoboszlai,2000-10-25
451297,Luuk Wouters,1999-06-08
451311,Giannis Kiakos,1998-02-14
452192,Paul Grave,2001-04-10
452296,Joedrick Pupe,1997-06-04
452714,Alexis Gamboa,1999-03-20
452877,Mehdi Merghem,1997-07-19
453016,Anthony Caci,1997-07-01
453597,Vincent Marcel,1997-04-09
455289,Onur Akdeniz,1997-02-14
456533,Muhammed Isik,1997-02-09
457092,Simon Janssen,2000-09-25
458466,Franchu,1998-05-12
459953,Giacomo Manzari,2000-09-21
460379,Robbie D'Haese,1999-02-25
462855,Ioakim Zygeridis,1999-01-20
463694,Ollie Harfield,1998-01-09
463758,Terry Taylor,2001-06-29
463845,Oleksandr Demchenko,1996-02-13
466808,Jaume Cuéllar,2001-08-23
466809,Konrad de la Fuente,2001-07-16
466811,Pablo Moreno,2002-05-03
466816,Bradley Vliet,1998-03-24
467264,Kamil Khuchbarov,1999-08-28
467426,Dennis Borkowski,2002-01-26
468283,Shaocong Wu,2000-03-20
468301,Marcos Antônio,2000-06-13
468873,Erkebulan Seydakhmet,2000-02-04
469797,Simon Trier,1998-07-06
469822,David Neres,1997-03-03
469860,Indiana Vassilev,2001-02-16
470128,Sam Dalby,1999-12-07
470608,Reece Devine,2001-12-18
472243,Lilian Egloff,2002-08-20
472249,Jan Thielmann,2002-05-26
472423,Reece James,1999-12-08
473050,Kevin Schade,2001-11-27
474949,Marouane Afaker,1999-05-09
475412,Jean Marcelin,2000-02-12
475959,Josko Gvardiol,2002-01-23
476140,Nikita Saprunov,2000-02-15
476648,Yahya Boussakou,2000-03-04
477929,Kerem Kalafat,2001-03-09
479709,Paolo Cannistrà,2000-11-03
480248,Rafa Muñoz,1994-06-19
480265,Stan Van Dessel,2001-07-24
481639,Arne Galens,1998-03-24
481675,Christos Mandas,2001-09-17
481690,Dimitrios Serpezis,2001-03-14
482145,Issah Abass,1998-09-26
484994,Ulrick Eneme-Ella,2001-05-22
485583,Ki-Jana Hoever,2002-01-18
485962,Calvin Bombo,1999-01-18
486057,Giannis-Fivos Botos,2000-12-20
486144,Jakub Stolarczyk,2000-12-19
487417,Liam Millar,1999-09-27
488873,Jan Kubala,2000-05-05
490292,Momo Yansane,1997-07-29
490760,Tchamba,1998-07-10
492955,Frantzdy Pierrot,1995-03-29
494684,Kyle Jameson,1998-09-11
495200,Luis Ndreu,1999-05-20
495486,Jordan Sebban,1997-01-06
496270,Gianmarco Cangiano,2001-11-16
496652,Dylan Levitt,2000-11-17
497176,Jop van der Avert,2000-05-11
498686,Iván Angulo,1999-03-22
498899,Taras Sakiv,1997-11-19
500067,Chidera Ejuke,1998-01-02
501252,Magomed Rabadanov,2002-02-05
503851,Roman Tugarinov,1999-10-20
504125,Olivier Verdon,1995-10-05
504862,Jonas Skulstad,1998-04-21
506183,Berkay Sefa Kara,1999-03-27
509235,Théodore Efouba Ayissi,1997-05-05
510782,Rodrigão,1995-09-11
511550,Ellis Simms,2001-01-05
512690,Maïdine Douane,2002-08-23
512994,Jack MacKenzie,2000-04-07
515208,Pedrinho,1998-04-13
516751,Sergey Pinyaev,2004-11-02
518860,Madih Talal,1997-08-17
520492,Paulinho,1995-01-03
520651,Jensen Weir,2002-01-31
520839,Younes Achter,1997-01-12
522145,Daniil Kuznetsov,2003-04-23
522577,Bogdan Orynchak,1993-09-10
522791,Sambou Sissoko,1999-04-27
522833,Andriy Ponedelnik,1997-02-28
522851,Ajdin Hasic,2001-10-07
523913,Gabriel Haider,2002-06-18
524207,Spyros Glynos,1997-12-02
524965,Andriy Busko,1997-05-20
525234,Elsinho,1995-10-09
525477,Vladimir Medved,1999-11-04
530552,Federico Bonini,2001-08-06
531677,Di'Shon Bernard,2000-10-14
533728,Queven,1998-11-21
533902,Aristidis Kokkoris,1998-07-16
535490,Kyle Connell,2001-12-19
535551,Bartosz Bialek,2001-11-11
536535,Josh Jack,2001-02-04
537509,Mattia Compagnon,2001-11-06
537570,Tobias Stagaard,2002-01-29
537841,Yevgeniy Kucherenko,1999-08-27
538079,Alessio Furlanetto,2002-02-07
538964,Thijs Dallinga,2000-08-03
538998,Timothée Pembélé,2002-09-09
540064,Panagiotis Tzimas,2001-03-12
540665,Amadou Traoré,2002-03-07
540941,Mikkel Damsgaard,2000-07-03
542710,Matthias Praest,2000-06-21
542877,Kasper Högh,2000-12-06
544586,Kevin Lenini,1997-01-27
548588,Fatih Kizilay,1998-09-05
550495,Fernando,1999-03-01
553513,Nicholas Bonfanti,2002-03-28
555172,Artem Sokolov,2003-04-01
558553,Milan De Mey,2001-01-03
558713,Can Ahmet Üstün,1999-01-01
562314,Stefan Westra,2001-01-12
564545,Edmond Tapsoba,1999-02-02
564792,Giovanni Garofani,2002-10-20
565778,Sibiry Keita,2001-01-30
565821,Mika Biereth,2003-02-08
566666,Dani Rebollo,1999-12-10
567021,Nikita Chistyakov,2000-08-08
567465,Sebastiano Desplanches,2003-03-11
567470,Samuel Giovane,2003-03-28
568158,Javi López,2002-03-25
568377,Tijs Velthuis,2002-01-12
569361,Nassim Innocenti,2002-02-19
569384,Lucien Agoumé,2002-02-09
569654,David Kruse,2002-05-15
569866,Roberto López,2000-04-24
571604,Giorgio Scalvini,2003-12-11
571607,Fabio Miretti,2003-08-03
572919,Mohamed Sankoh,2003-10-16
573366,Aleksandr Kasyanenko,2002-03-15
574569,Marten Winkler,2002-10-31
576022,Vladyslav Yemets,1997-09-09
576990,Ender Aygören,2000-06-16
578544,Noah Naujoks,2002-05-02
578631,Bas Breukers,2002-07-25
579207,Michael,1995-04-08
580747,Yvann Maçon,1998-10-01
580809,Ed Turns,2002-10-18
581404,Artur Murza,2000-07-13
581781,Enzo Loiodice,2000-11-27
582302,Enrico Di Gesù,2002-03-26
583585,Andreas Foged,2001-03-12
583607,William de Camargo,1999-02-27
584118,Nicolai Christensen,2002-04-27
585711,Boris Lambert,2000-04-10
585982,Carlos Augusto,1999-01-07
586534,Alexandros Kavvadias,2000-05-10
586756,Festy Ebosele,2002-08-02
586855,Loreintz Rosier,1998-08-14
589139,Sofus Berger,2003-06-02
592472,Yusuf Hussain,2001-04-26
592491,Ryan Shanley,2001-01-16
592979,Himad Abdelli,1999-11-17
593480,Aymane Mourid,2000-05-07
593824,Patrick Brouwer,2001-03-19
594240,Tunahan Tasci,2002-04-29
594991,Mohamed Bayo,1998-06-04
596821,Scott Banks,2001-09-26
596837,Nathan Cooney,2002-02-21
597104,Walid Ould-Chikh,1999-11-06
599739,Xavier Simons,2003-02-20
601407,Robbe Decostere,1998-05-08
601877,Luan Capanni,2000-05-29
603541,Alioune Camara,1997-08-09
606248,Danylo Karas,1997-01-02
606576,Denis Franchi,2002-10-22
606603,Reegan Mimnaugh,2001-12-18
611426,Matías Arezo,2002-11-21
612059,Edoardo Piana,2003-09-29
613192,Jens Castrop,2003-07-29
613437,Zié Ouattara,2000-01-09
614826,Toby King,2002-01-04
615350,Cenk Özkacar,2000-10-06
616340,Julian Baas,2002-04-16
617445,Miullen,1998-05-19
617520,Stanislav Agkatsev,2002-01-09
618472,Castello Lukeba,2002-12-17
619872,Marijn Dijkstra,2003-04-25
621223,Francesco D'Alterio,2002-06-11
621586,Daniil Frolkin,2001-05-15
621965,Daan Dierckx,2003-02-24
623073,Dimosthenis Tenekes,2001-01-03
623142,Georgios Sournakis,1999-11-07
623158,Manolis Angelakis,1999-07-22
623318,llya Karavashchenko,2001-06-25
623521,Juanmi Latasa,2001-03-23
623553,Lechi Sadulaev,2000-01-08
625654,Julen Lobete,2000-09-18
626724,João Pedro,2001-09-26
627068,Ezequiel Bullaude,2000-10-26
627183,Benji Michel,1997-10-23
627277,José Manuel,1999-02-25
627755,Georgios Anthoulakis,2002-08-10
628461,Iker Recio,2001-06-17
628558,Riccardo Ciervo,2002-04-01
631278,Abbas Ibrahim,1998-01-02
631785,Rodrigo Freitas,1998-06-17
632831,Nicolò Bertola,2003-03-23
633398,Assil Jaziri,1999-08-03
634431,Beñat Turrientes,2002-01-31
635802,Sudais Ali Baba,2000-08-25
636093,Carlos Domínguez,2001-02-11
641153,Né Lopes,2000-05-29
641264,Murat Sarigül,2001-02-24
644796,Maksym Tatarenko,1999-05-07
645686,Lamare Bogarde,2004-01-05
649026,Moustapha Mbow,2000-03-08
649266,Jospin Nshimirimana,2001-12-12
649303,Daniil Denisov,2002-10-21
650350,Léo Leroy,2000-02-14
650993,Filippo Missori,2004-03-24
651842,Ziga Laci,2002-07-20
654539,Adrien Truffert,2001-11-20
655901,Abdullah Sahindere,2003-06-09
655903,Cagri Güney,2003-08-23
657435,Pedro Santos,2000-10-12
658298,Bogdan Kolesnyk,2000-09-15
660139,Metin Yildirim,2000-02-25
661322,Dimitrios Tsipouras,2002-07-26
662752,Luis Rojas,2002-03-06
665048,Arseniy Batagov,2002-03-05
666547,Zito Luvumbo,2002-03-09
666922,Ibrahima Breze Fofana,2002-08-15
667401,Serhat Ahmetoglu,2002-02-05
667991,Alaa Bellaarouch,2002-02-01
